retrieved;author_id;username;id;created_at(utc);lang;tweet;type;likes;quotes;replies;retweets;tweetcount;followers;following;url
04/08/2022 20:18:16;512613427;DangeRussWilson;1489351990614192128;03/02/2022 21:36:00;en;#ProBowl Skills Showdown coming your way 4PM PT on ESPN. Who you got? 😎🎯 https://t.co/VOue6O1LZi;op;1433;8;34;89;12211;5669811;119;https://twitter.com/twitter/status/1489351990614192128
04/08/2022 20:18:16;512613427;DangeRussWilson;1489340174639063043;03/02/2022 20:49:02;en;RT @NFL: .@DangeRussWilson s late father always told him  Love changes things.   When he won the #WPMOY award last year, he dedicated it to…;retweeted;0;0;0;201;12211;5669811;119;https://twitter.com/twitter/status/1489340174639063043
04/08/2022 20:18:16;512613427;DangeRussWilson;1489269753671680000;03/02/2022 16:09:13;en;Grateful! #ONWISCONSIN https://t.co/j4QIewSkhN;quoted;2509;7;26;134;12211;5669811;119;https://twitter.com/twitter/status/1489269753671680000
04/08/2022 20:18:19;512613427;DangeRussWilson;1494357174083936269;17/02/2022 17:04:48;en;Sleepin  on clouds with the @moleculesleep Hybrid Mattress, don t miss out... it s 30% OFF  ➡️ https://t.co/GIlTAKPekG https://t.co/vB26HGhICX;op;441;5;23;30;12211;5669811;119;https://twitter.com/twitter/status/1494357174083936269
04/08/2022 20:18:19;512613427;DangeRussWilson;1494296872625840131;17/02/2022 13:05:11;es;Unconditional. https://t.co/baz3kh0j2V;op;5400;32;58;259;12211;5669811;119;https://twitter.com/twitter/status/1494296872625840131
04/08/2022 20:18:19;512613427;DangeRussWilson;1494144702358048771;17/02/2022 03:00:31;en;God’s Plan. https://t.co/pdsYDVAmrR;op;124544;2262;853;9217;12211;5669811;119;https://twitter.com/twitter/status/1494144702358048771
04/08/2022 20:18:19;512613427;DangeRussWilson;1494098162293743616;16/02/2022 23:55:35;en;Let’s gooooo https://t.co/kRVoxrZLDX;quoted;1402;4;36;49;12211;5669811;119;https://twitter.com/twitter/status/1494098162293743616
04/08/2022 20:18:19;512613427;DangeRussWilson;1493752375433043970;16/02/2022 01:01:33;en;To: @Ciara, and our babies Future, Sienna, &amp  Win…I Love You. ❤️ Grateful. #BartStarrAward 🙏🏾 https://t.co/Qv3KyTn8MR;op;4622;202;99;493;12211;5669811;119;https://twitter.com/twitter/status/1493752375433043970
04/08/2022 20:18:19;512613427;DangeRussWilson;1493443988573065218;15/02/2022 04:36:08;en;Mom &amp  Dad steppin’ out. 🖤🖤 @Ciara https://t.co/q8YwH0TwgS;op;15876;87;246;767;12211;5669811;119;https://twitter.com/twitter/status/1493443988573065218
04/08/2022 20:18:19;512613427;DangeRussWilson;1493337094470586369;14/02/2022 21:31:22;fr;Our 3 lil’ Valentines ❤️❤️❤️ @Ciara https://t.co/UuvFl095Ip;op;5691;14;26;202;12211;5669811;119;https://twitter.com/twitter/status/1493337094470586369
04/08/2022 20:18:19;512613427;DangeRussWilson;1493258253823725570;14/02/2022 16:18:05;en;RT @espn: It was bigger than football for Von Miller 🙏 https://t.co/MYBQek6A0u;retweeted;0;0;0;2408;12211;5669811;119;https://twitter.com/twitter/status/1493258253823725570
04/08/2022 20:18:19;512613427;DangeRussWilson;1493058545368981505;14/02/2022 03:04:31;en;Congrats to Matthew Stafford &amp  Rams;op;20981;168;393;949;12211;5669811;119;https://twitter.com/twitter/status/1493058545368981505
04/08/2022 20:18:19;512613427;DangeRussWilson;1493031890554540033;14/02/2022 01:18:36;en;Kendrick!!!;op;5003;14;43;310;12211;5669811;119;https://twitter.com/twitter/status/1493031890554540033
04/08/2022 20:18:19;512613427;DangeRussWilson;1493022024813277184;14/02/2022 00:39:24;en;Oh no! Praying for you @OBJ;op;14308;57;74;1021;12211;5669811;119;https://twitter.com/twitter/status/1493022024813277184
04/08/2022 20:18:19;512613427;DangeRussWilson;1493014178801459200;14/02/2022 00:08:13;en;My God!!! What a catch!;op;10240;32;111;646;12211;5669811;119;https://twitter.com/twitter/status/1493014178801459200
04/08/2022 20:18:19;512613427;DangeRussWilson;1492903972796993539;13/02/2022 16:50:18;en;Gratefulness. Family Forever. #BartStarrAward https://t.co/wncKNZZTsb;op;4040;27;72;249;12211;5669811;119;https://twitter.com/twitter/status/1492903972796993539
04/08/2022 20:18:19;512613427;DangeRussWilson;1492901028676603909;13/02/2022 16:38:36;en;RT @AIAusa: Amen to that @DangeRussWilson 🙏🏼🔥 https://t.co/W9ycIJeAcl;retweeted;0;0;0;185;12211;5669811;119;https://twitter.com/twitter/status/1492901028676603909
04/08/2022 20:18:19;512613427;DangeRussWilson;1492703054084206596;13/02/2022 03:31:55;en;Grateful. https://t.co/NlI3VMmvBF;quoted;3724;13;94;198;12211;5669811;119;https://twitter.com/twitter/status/1492703054084206596
04/08/2022 20:18:19;512613427;DangeRussWilson;1492547869118644225;12/02/2022 17:15:16;en;@NationalChamps Bigger. Than. Football.;replied_to;4;0;0;0;12211;5669811;119;https://twitter.com/twitter/status/1492547869118644225
04/08/2022 20:18:19;512613427;DangeRussWilson;1492371881390788610;12/02/2022 05:35:58;en;RT @Seahawks: 3️⃣ and C were dressed to the nines last night 😍  More 📸 from last night s #NFLHonors » https://t.co/99NRNPikiH https://t.co/…;retweeted;0;0;0;45;12211;5669811;119;https://twitter.com/twitter/status/1492371881390788610
04/08/2022 20:18:19;512613427;DangeRussWilson;1492371699446206467;12/02/2022 05:35:14;en;Yooo, today was a blast at the #SubwayVault. Thank you Subway for your partnership 💚💛  Make sure y’all try my #Dangerwich sub at @SUBWAY. I used to make it just like that when I was in college. https://t.co/YyysdMCnop;op;633;8;34;55;12211;5669811;119;https://twitter.com/twitter/status/1492371699446206467
04/08/2022 20:18:19;512613427;DangeRussWilson;1492368857377345540;12/02/2022 05:23:57;en;RT @SUBWAY: The @DangeRussWilson fans are here at #SBLVI and getting allllll the tasty secrets from the #SubwayVault. https://t.co/M0iXEalc…;retweeted;0;0;0;30;12211;5669811;119;https://twitter.com/twitter/status/1492368857377345540
04/08/2022 20:18:19;512613427;DangeRussWilson;1492337988533063681;12/02/2022 03:21:17;en;This was a blast 🤣 @SUBWAY https://t.co/ihgjrGz1oV;quoted;429;0;15;21;12211;5669811;119;https://twitter.com/twitter/status/1492337988533063681
04/08/2022 20:18:19;512613427;DangeRussWilson;1492202944330035201;11/02/2022 18:24:40;en;Let’s take a stroll. @Ciara https://t.co/W1nzsXBoct;op;10749;80;196;557;12211;5669811;119;https://twitter.com/twitter/status/1492202944330035201
04/08/2022 20:18:19;512613427;DangeRussWilson;1491995472424173568;11/02/2022 04:40:15;en;RT @NFL: .@DangeRussWilson &amp  @ciara absolutely stealing the show, as per usual.  📺: #NFLHonors on ABC &amp  NFL Network https://t.co/dDzeogPDMu;retweeted;0;0;0;282;12211;5669811;119;https://twitter.com/twitter/status/1491995472424173568
04/08/2022 20:18:19;512613427;DangeRussWilson;1491992480862007298;11/02/2022 04:28:21;en;RT @GQSports: #GQModernLovers Russell Wilson and Ciara have arrived #NFLHonors https://t.co/IpZl0nKB21;retweeted;0;0;0;192;12211;5669811;119;https://twitter.com/twitter/status/1491992480862007298
04/08/2022 20:18:19;512613427;DangeRussWilson;1491954716275707909;11/02/2022 01:58:18;en;RT @NFL: OH. MY. GOD.  📺: #NFLHonors -- Tonight 9pm ET on ABC &amp  NFL Network https://t.co/X6GWqrMAnv;retweeted;0;0;0;667;12211;5669811;119;https://twitter.com/twitter/status/1491954716275707909
04/08/2022 20:18:19;512613427;DangeRussWilson;1491930075951820801;11/02/2022 00:20:23;en;Let the good times roll! Young Baller. Teach them how to work young…  &amp  It’ll last FOREVER! 🏈🏈🏈 @Ciara https://t.co/nObGroL572;op;4676;91;107;314;12211;5669811;119;https://twitter.com/twitter/status/1491930075951820801
04/08/2022 20:18:19;512613427;DangeRussWilson;1491862743023972366;10/02/2022 19:52:50;en;RT @MLS: Members of the @SoundersFC ownership group since 2019, @ciara and @DangeRussWilson always rep their squad. https://t.co/8sSsA05SR2;retweeted;0;0;0;41;12211;5669811;119;https://twitter.com/twitter/status/1491862743023972366
04/08/2022 20:18:22;512613427;DangeRussWilson;1497000550067441684;25/02/2022 00:08:38;en;.@Ciara and I were thrilled to go into the studio and record the audiobook edition of WHY NOT YOU?   Our book will be out and available to listen to on 3/1 from @prhaudio!!!   https://t.co/WH6Ddg83eC https://t.co/iXWdVshGiL;op;2786;23;82;144;12211;5669811;119;https://twitter.com/twitter/status/1497000550067441684
04/08/2022 20:18:22;512613427;DangeRussWilson;1496954153519955972;24/02/2022 21:04:16;en;RT @Thinkbig_gofar: Our Co-Founders. Our Leaders. The best is ahead.   @dj_eidson @DangeRussWilson @hbproductions83   @LN_Institute @LN_Per…;retweeted;0;0;0;30;12211;5669811;119;https://twitter.com/twitter/status/1496954153519955972
04/08/2022 20:18:22;512613427;DangeRussWilson;1496877521945731078;24/02/2022 15:59:46;en;“Rejoice in the Lord always. I will say it again: Rejoice!” Philippians 4:4;op;9621;18;128;960;12211;5669811;119;https://twitter.com/twitter/status/1496877521945731078
04/08/2022 20:18:22;512613427;DangeRussWilson;1496592747561578496;23/02/2022 21:08:11;en;“Why Not You?”… Our new childrens book is on @AmazonBooks billboard in NYC! We are thrilled to be included in this celebration of Black storytellers and stories🙏🏾🙌🏾 @Ciara🖤❤️ #WhyNotYou   https://t.co/oeAbep0xcj https://t.co/mIfThLpQrG;op;555;6;15;60;12211;5669811;119;https://twitter.com/twitter/status/1496592747561578496
04/08/2022 20:18:22;512613427;DangeRussWilson;1496524149497466885;23/02/2022 16:35:35;en;Hit all angles. Train to Win. #NeverOffBalance https://t.co/FdrvNM0QEL;op;3358;22;97;157;12211;5669811;119;https://twitter.com/twitter/status/1496524149497466885
04/08/2022 20:18:22;512613427;DangeRussWilson;1496486769302413318;23/02/2022 14:07:03;en;RT @NFLUK: We loved watching @DangeRussWilson do his thing at @wembleystadium in 2018!  @Seahawks https://t.co/lPxS8uYbxC;retweeted;0;0;0;90;12211;5669811;119;https://twitter.com/twitter/status/1496486769302413318
04/08/2022 20:18:22;512613427;DangeRussWilson;1496310269085360128;23/02/2022 02:25:42;en;RT @Bwagz: Fear Nothin’ || Be Legendary;retweeted;0;0;0;697;12211;5669811;119;https://twitter.com/twitter/status/1496310269085360128
04/08/2022 20:18:22;512613427;DangeRussWilson;1496199430298828800;22/02/2022 19:05:16;en;You are a Winner. A Champion. A Leader. But more importantly you are Chosen. Keep serving for HIS GLORY! I Love you sis! @A_Willy03 https://t.co/9cuQvdkVsJ;op;4641;5;56;125;12211;5669811;119;https://twitter.com/twitter/status/1496199430298828800
04/08/2022 20:18:22;512613427;DangeRussWilson;1495768925715722241;21/02/2022 14:34:36;en;Keep PRAYING!!!;op;28681;228;479;3955;12211;5669811;119;https://twitter.com/twitter/status/1495768925715722241
04/08/2022 20:18:22;512613427;DangeRussWilson;1495749106052235264;21/02/2022 13:15:51;no;Determined.;op;6321;99;140;678;12211;5669811;119;https://twitter.com/twitter/status/1495749106052235264
04/08/2022 20:18:22;512613427;DangeRussWilson;1495748376620638213;21/02/2022 13:12:57;en;@DezBryant Cookin’ 🤣💪🏾;replied_to;1905;4;18;28;12211;5669811;119;https://twitter.com/twitter/status/1495748376620638213
04/08/2022 20:18:22;512613427;DangeRussWilson;1495627268022222848;21/02/2022 05:11:42;en;RANGE!!! @a_willy03 I see you Ladies @StanfordWBB okay @haleyjoness19 https://t.co/NI7kMob3O6;quoted;399;1;9;13;12211;5669811;119;https://twitter.com/twitter/status/1495627268022222848
04/08/2022 20:18:22;512613427;DangeRussWilson;1495537362197045248;20/02/2022 23:14:27;en;Let’s Go! Huge Win! I see you @A_Willy03 &amp  @StanfordWBB https://t.co/CLECFLyRzD;quoted;524;0;9;25;12211;5669811;119;https://twitter.com/twitter/status/1495537362197045248
04/08/2022 20:18:22;512613427;DangeRussWilson;1495481274873487361;20/02/2022 19:31:35;en;On our way to see my sis @a_willy03 and @StanfordWBB !!!  Shout out to @AlaskaAir… best airline in the world ✈️🌎 https://t.co/U5CGkWJLeK;op;3805;12;72;108;12211;5669811;119;https://twitter.com/twitter/status/1495481274873487361
04/08/2022 20:18:22;512613427;DangeRussWilson;1495051747332665350;19/02/2022 15:04:47;en;Focus on the mission. Nothing else.;op;10137;114;223;1723;12211;5669811;119;https://twitter.com/twitter/status/1495051747332665350
04/08/2022 20:18:22;512613427;DangeRussWilson;1494895902879895554;19/02/2022 04:45:31;en;PICK POCKET!!! @A_Willy03 🔒🔒🔒 https://t.co/j36Lz5Dqwz;quoted;428;0;8;13;12211;5669811;119;https://twitter.com/twitter/status/1494895902879895554
04/08/2022 20:18:22;512613427;DangeRussWilson;1494888238670045186;19/02/2022 04:15:04;en;GREAT DEFENSE SIS!!!!!! @a_willy03  @StanfordWBB;op;630;0;12;21;12211;5669811;119;https://twitter.com/twitter/status/1494888238670045186
04/08/2022 20:18:22;512613427;DangeRussWilson;1494876810487734278;19/02/2022 03:29:39;en;I see you Ballin @a_willy03 Dominant!!!!!;op;661;1;16;32;12211;5669811;119;https://twitter.com/twitter/status/1494876810487734278
04/08/2022 20:18:22;512613427;DangeRussWilson;1494862954361241602;19/02/2022 02:34:36;en;Grip Strength 💯. https://t.co/wBkpIyR2rB;op;2812;27;57;99;12211;5669811;119;https://twitter.com/twitter/status/1494862954361241602
04/08/2022 20:18:22;512613427;DangeRussWilson;1494751174703992834;18/02/2022 19:10:25;en;Always Believe in you.;op;17322;180;317;3015;12211;5669811;119;https://twitter.com/twitter/status/1494751174703992834
04/08/2022 20:18:22;512613427;DangeRussWilson;1494726403228504070;18/02/2022 17:31:59;en;RT @West2EastEmpire: Congratulations @DangeRussWilson on being named this year’s #BartStarrAward recipient.   Thank you for your message to…;retweeted;0;0;0;37;12211;5669811;119;https://twitter.com/twitter/status/1494726403228504070
04/08/2022 20:18:26;512613427;DangeRussWilson;1499564724916461568;04/03/2022 01:57:45;en;RT @pac12: Thanks for stopping by @DangeRussWilson! 👋  See ya tomorrow for @StanfordWBB’s Semifinal game? https://t.co/ak7PCYArcd;retweeted;0;0;0;58;12211;5669811;119;https://twitter.com/twitter/status/1499564724916461568
04/08/2022 20:18:26;512613427;DangeRussWilson;1499405857934626824;03/03/2022 15:26:28;en;WIN the Day!;op;4135;26;78;429;12211;5669811;119;https://twitter.com/twitter/status/1499405857934626824
04/08/2022 20:18:26;512613427;DangeRussWilson;1499187876382187520;03/03/2022 01:00:17;en;Black Excellence. Grateful to be a key note speaker w/ my brother @hbproductions83 for our company “Limitless Minds” @ThinkBig_GoFar 🙏🏾   #UpFrontSummit @upfrontvc https://t.co/vP4xF29mF0;op;921;4;22;48;12211;5669811;119;https://twitter.com/twitter/status/1499187876382187520
04/08/2022 20:18:26;512613427;DangeRussWilson;1499170822384013314;02/03/2022 23:52:31;en;RT @Seahawks:  Our goal is to empower every child to have a Why Not You attitude, and we want for every child to look at this book and see…;retweeted;0;0;0;49;12211;5669811;119;https://twitter.com/twitter/status/1499170822384013314
04/08/2022 20:18:26;512613427;DangeRussWilson;1498915848286658565;02/03/2022 06:59:21;en;Had the best time with @JimmyKimmel tonight! #Kimmel   @Ciara ❤️ https://t.co/TVJi2mMew4;op;4455;19;74;197;12211;5669811;119;https://twitter.com/twitter/status/1498915848286658565
04/08/2022 20:18:26;512613427;DangeRussWilson;1498843339818299392;02/03/2022 02:11:14;en;Grateful! #1 @Ciara #WhyNotYou https://t.co/I8anVKePLA;quoted;767;5;23;75;12211;5669811;119;https://twitter.com/twitter/status/1498843339818299392
04/08/2022 20:18:26;512613427;DangeRussWilson;1498815005554188292;02/03/2022 00:18:38;en;RT @Seahawks: Congratulations to @DangeRussWilson &amp  @ciara on the release of their new picture book! 🙌;retweeted;0;0;0;57;12211;5669811;119;https://twitter.com/twitter/status/1498815005554188292
04/08/2022 20:18:26;512613427;DangeRussWilson;1498720260333006852;01/03/2022 18:02:09;en;Get It Here: https://t.co/175UjBe1YA 🙏🏾;replied_to;144;1;3;23;12211;5669811;119;https://twitter.com/twitter/status/1498720260333006852
04/08/2022 20:18:26;512613427;DangeRussWilson;1498720038106243074;01/03/2022 18:01:16;en;Why Not You? IS OUT 🙏🏾. Sooo excited!!! A dream come true to share this with the world. We vibin’ today @Ciara 😎🤪 https://t.co/RlwNGxHdhu;op;1296;22;51;155;12211;5669811;119;https://twitter.com/twitter/status/1498720038106243074
04/08/2022 20:18:26;512613427;DangeRussWilson;1498428578387558403;28/02/2022 22:43:07;en;Join @Ciara and I for a Live Q&amp A tomorrow with Amazon Books at 4:30pm ET/1:30pm PT to talk about our new book, Why Not You?! ✨  Here’s the link: https://t.co/Z3MH7QDaq6 https://t.co/8MYg8PuCrO;op;1036;3;28;62;12211;5669811;119;https://twitter.com/twitter/status/1498428578387558403
04/08/2022 20:18:26;512613427;DangeRussWilson;1498379699151462400;28/02/2022 19:28:53;en;WHAT A SPECIAL DAY!!! LOVE YOU @A_WILLY03 https://t.co/AHfXgp73Tc;quoted;1084;3;29;51;12211;5669811;119;https://twitter.com/twitter/status/1498379699151462400
04/08/2022 20:18:26;512613427;DangeRussWilson;1498321246605348865;28/02/2022 15:36:37;en;Jesus cares about you!;op;24459;139;503;2713;12211;5669811;119;https://twitter.com/twitter/status/1498321246605348865
04/08/2022 20:18:26;512613427;DangeRussWilson;1498047305487843331;27/02/2022 21:28:04;en;RT @StanfordWBB: Senior Day. Game on the line.  @a_willy03 refused to lose.   #GoStanford https://t.co/ga5GkswgG8;retweeted;0;0;0;44;12211;5669811;119;https://twitter.com/twitter/status/1498047305487843331
04/08/2022 20:18:26;512613427;DangeRussWilson;1497721877887782913;26/02/2022 23:54:56;en;Game Winner!!! @A_Willy03 😤🙌🏾 https://t.co/DzwaP9aN1i;quoted;1036;2;25;35;12211;5669811;119;https://twitter.com/twitter/status/1497721877887782913
04/08/2022 20:18:26;512613427;DangeRussWilson;1497717230728998912;26/02/2022 23:36:28;en;RT @StanfordWBB: She called game.  #GoStanford https://t.co/vkk4TTqJ9z;retweeted;0;0;0;25;12211;5669811;119;https://twitter.com/twitter/status/1497717230728998912
04/08/2022 20:18:26;512613427;DangeRussWilson;1497604698265702403;26/02/2022 16:09:18;en;RT @NFL: Many doubted that @DangeRussWilson could make it in the league in 2012.   He proved them all wrong, starting at the Combine. 😤  📺:…;retweeted;0;0;0;340;12211;5669811;119;https://twitter.com/twitter/status/1497604698265702403
04/08/2022 20:18:26;512613427;DangeRussWilson;1497602642607964163;26/02/2022 16:01:08;en;NO MATTER WHAT I WILL PRAISE YOU JESUS! YOU ARE WORTHY!;op;50241;279;758;5864;12211;5669811;119;https://twitter.com/twitter/status/1497602642607964163
04/08/2022 20:18:26;512613427;DangeRussWilson;1497370073060679680;26/02/2022 00:36:59;en;‘Nuff of the kiddy pool… @dkm14  time for the ocean. 🦈🦈🦈🌊🏊🏾‍♀️ https://t.co/CcnsYbuNpV;quoted;3299;18;53;183;12211;5669811;119;https://twitter.com/twitter/status/1497370073060679680
04/08/2022 20:18:26;512613427;DangeRussWilson;1497246191855169536;25/02/2022 16:24:44;en;Wow! @A_Willy03 What an amazing accomplishment sis! Most games ever in @StanfordWBB History! Winners Win.  #WilsonBloodLines 💪🏾🙏🏾🏆 https://t.co/x9eDRN1k7r;quoted;1064;1;25;48;12211;5669811;119;https://twitter.com/twitter/status/1497246191855169536
